,y1,y2,y3,y4,y5,y6
19,0.6516962345307633,0.6782649449090428,0.5573621821121499,0.5417640516620095,-0.019323581750364693,0.7025071347669996
20,0.20950600900521743,-0.15379480289784964,-0.26087134184600747,-0.38072115893707226,0.2619473771257277,0.5456755534527145
21,-0.40518951623394034,0.436604711161977,0.08028130464985311,-0.07205022468719874,-0.06751496771760118,-0.1909246069760438
22,0.2854146651813394,0.5203188028591946,0.3482041401243783,0.098897100680988,-0.1489758628059923,0.20537489444981638
23,-0.08988741330021432,-0.007982202787584547,0.25699171039974367,-0.3835956540083326,-0.2472621974472089,0.06996466646142441
24,0.0732997461415732,0.030390481864881358,0.3606154390614722,0.4993156662120807,-0.03925052000093021,-0.19531133654854782
25,-0.11071482323951021,0.4784631902634995,-0.0645004038210919,0.19181950167444928,-0.09620538702778625,0.6608402133798428
26,0.7240556503540027,0.37047188028372335,0.20076840667580276,0.7206944340010427,0.467804761174344,-0.050443501757626796
27,0.365254527151495,0.3216503141302379,0.40296821334397703,0.44353041739544496,0.253886861065191,0.797603445175417
28,0.9481642604995757,1.1812248631898292,0.7658095088510997,1.0257391283772908,0.3679660359841605,0.4126713130665715
29,0.9293927509766357,1.4450647928467606,0.9541760239973809,0.4739363875933369,0.8270598384948081,1.313365591009597
30,0.970794758261904,0.9119376620097517,1.425807508776309,1.6060660610154893,1.0958613550676952,0.9871818228173672
31,1.870717691754297,1.3218475494227695,1.2646841652427332,1.1373803083626775,1.6959810645452977,1.7513903991599113
32,1.3603022310761756,2.114368461670127,1.1799639572081864,1.32832381233312,1.8457561187619664,1.3902659932915296
33,2.0509477378608407,1.5993926608058215,1.651688798248735,1.4632362834749304,1.9290306430705852,1.9289580456796775
34,2.1944187992514514,1.7371237002134836,1.9704718693767223,2.125867423927658,1.721063756154702,1.5095864987910694
35,1.8091739788417103,2.585479232178357,2.236737106818277,2.3517579282097043,2.082984799623001,1.7392129181648153
36,1.8600171509521548,2.493221950038518,2.4596661908638993,1.8230675282024245,1.7941572504007834,2.4310798617927007
37,2.511431731447497,2.6417112433569807,2.398484211535473,2.1671501807764986,1.9067656263752728,2.4881146578110322
38,2.415539956502137,2.471925591668986,2.2410764773110214,1.8128728107042569,2.1479719211057726,2.3114907070132946
39,2.0058166939688142,1.9129165413543747,1.860108781001159,2.602575137270771,2.5750048389658793,2.5228886265959742
40,2.6371654176185855,2.5520341503011386,2.2764397293758685,2.341585865496013,2.4282361408384787,2.52161518924254
41,2.213757455858291,2.1626840179559945,1.941266223670137,1.98736489072911,2.1728410895843924,2.1084667534966215
42,2.095352174148741,1.6601956348273772,1.7621384628944388,2.138882420947407,2.1511335271397263,1.5963715444380973
43,1.5716318036563521,1.668342909357336,1.4163138727763305,2.0077212023197077,2.0135184991058677,1.8111100871535102
44,1.774330428157767,1.1676083226026357,1.7944545555679974,1.1715299229156673,1.2293216178439672,1.5042500368969178
45,1.7152725915799296,1.6145177893929215,1.5259411840478574,1.8247901486578781,0.9251387051809271,1.5113251956893126
46,0.9700538142471372,1.4334585975112222,1.671819577451525,0.7155985896103252,1.1760933265652853,1.2213644713635903
47,1.1642304062035584,0.9807841461236496,1.3733080072254258,1.468427968868385,0.7983219354094667,0.7090335028294873
48,1.2487612019762355,0.7182663364959481,0.7244018868868569,1.2303058670717535,0.7997308196685744,1.3346293098406359
49,0.7471049659251541,0.29454206845310216,0.3647562815396036,0.36013580605309226,0.76263089755793,0.34826546440823003
50,1.0544681282869908,0.5442382653070539,0.1284215826168148,0.9780332131973309,0.2253937031822253,0.3319953608122309
51,0.39396668305070714,0.26121937063445977,0.1965575426428584,0.8696082121432178,0.1863831350375288,0.5859068782269404
52,0.9131883099568892,0.5822829811095978,0.593855399390442,0.19442464184411268,0.9296550760497827,0.16399037146500806
53,0.17236316573025734,0.2561642247907333,0.29147468749204186,0.8529464893403734,0.6636763331530462,0.899103476730412
54,0.949620230338761,0.6137700959464139,0.6548807913797363,0.6648839502746744,0.16802299959801137,0.535818399109895
55,0.5250469300872672,0.9361131760883681,1.030219208626504,0.44957854853827817,0.42066654027267003,1.016509032598353
56,1.0016729999387892,0.37292079848188786,0.9011592560618888,0.4098104805164232,1.0342894933596354,0.7616070843521312
57,1.3608794980147216,1.3310031904614705,1.221457552805153,1.224339907805692,0.8907829299113316,0.6589916841365275
58,1.0077671167683988,1.3754609497440253,0.6222501710885475,0.6496956901385132,0.6776086993366798,0.8144656642081549
59,1.7396997597825368,0.8038304844512367,1.7222867427604296,1.7667730703926925,0.9463501218045814,1.281596354083522
60,1.518499291265223,1.972434399992748,1.6109884303808522,1.4205736084070022,1.571873854448377,1.3314635670025727
61,1.5747468514282914,1.8424113289761168,1.3238859166878492,1.386274897352886,1.253429665525084,2.005207083061186
62,2.2809072255242073,1.9621635340241217,1.5702283696286454,1.9858407274723313,2.1979379498431735,2.2150237671264366
63,2.256834160559338,1.8659543965175323,1.7879216614926494,1.85126820438528,2.2738008395945,2.068960871627201
64,2.1885388308337617,2.000906201466112,2.1793528309642807,1.8569424610308034,2.3680391493208006,2.2980382314349757
65,2.404925090521632,2.8342211086864335,2.6518231064791338,2.2119861733727104,1.978415373262123,2.548199547656875
66,2.782998010615932,2.7435533832247243,2.787230023019455,1.9538531464108657,2.7456429374282014,2.8769175643174756
67,2.383742667647308,2.0929957482474655,2.650053989757202,2.0397157051370884,2.6055897522807574,2.477366183846935
68,2.4332260669792833,2.457563906446591,2.277168671628121,2.3106726168788865,2.7200503362299164,2.4067963509945187
69,2.5538128680852004,2.3934587434175705,2.2593693028865083,2.494564366346212,2.560719433750994,1.9522281355324869
70,2.330916351766055,1.9669741702231442,2.6173791749208837,2.7059048550336007,2.5025019796277546,2.578509496871377
71,2.7164786575012605,2.3068099531346555,2.625972921475596,1.8477231738548956,2.6354736192238764,1.8425045314727235
72,1.6923944890133038,1.9847996619494617,2.1975151211722617,2.393779114452756,1.6936591235724525,2.236759221842478
73,1.8728105700120463,1.7310469599129252,2.079090545318859,1.6507781932926195,2.0210259581064234,1.739671440047718
74,1.4692637918809275,1.6193580249986246,1.5208252251821037,1.9904520639325296,1.2949141389368373,2.1609938841802103
75,1.3796308004059634,1.7446035694879094,1.3596446374596531,1.5259877056176725,1.0905485522825684,1.4477537519279657
76,0.8971701664189315,1.2394712881513363,0.9394047933627651,1.7157291084923156,1.4135535259081708,1.34302334040208
77,0.7995700052418301,1.3224860583033984,0.7840986160855064,0.842808701844567,1.5100312294075673,1.464406223103262
78,0.7362465050444726,0.4057288968856767,0.35524246557212946,0.7570313792408533,1.199642193932783,0.9091423795599566
79,1.1348510141784354,0.9904660294867432,0.719884165992692,1.146164046682224,1.0427558340619385,0.7649415601611445
80,0.9678598828953352,0.7888206119915854,0.26385147057500435,0.2379175724351601,0.48953231343537507,1.0197441366281998
81,0.43071484576896835,0.0816399279741038,0.8723694148952309,0.3453895423603778,0.5354566575636872,0.03045910783034833
82,0.6939953183609527,0.5215159070855491,0.25049767444020454,0.6426980328171195,0.696728448427758,0.7062065210427181
83,0.3677503407263861,0.49136458258512805,0.2402441558139362,0.2950745610857347,0.7589122374357828,0.0911671032785979
84,0.4940319833120299,0.5033924070383614,0.5279927349942456,0.4242639540132973,-0.015763762411244886,0.39407852741478455
85,0.57710735079929,0.38437206339893004,0.27318185426761044,0.41925768221978965,0.26013031346257276,0.3814412243144977
86,0.6931862766525183,0.326769083274273,1.028765671126016,0.28880608957913734,0.6011709155266034,1.1055816197417916
87,0.6168975976924389,0.29132605574041115,0.584400742926558,1.2074746261694882,1.2237149388178667,0.9764182280066157
88,1.2258492444561186,0.6977103530814395,1.308894543826025,0.745877641824948,1.3890205122232824,0.5775388708739527
89,1.1917209582871924,0.9063089117087465,0.8668410140381273,1.5171654905575749,0.7582776105421308,1.5084167297240558
90,1.7808661176352918,1.793141228997936,1.5271936219872375,1.399491601998966,1.6641949630879025,1.221374311914218
91,1.4486803023687043,1.2876753692760716,1.704056600760791,1.5017924883194955,1.6628072284684468,1.6292523993754315
92,2.0251048127677715,1.5119810988081006,1.3376748527435467,1.5353296473711942,1.4598969251726488,1.5485641111635178
93,1.7931220625256672,1.5656127851725552,1.7368188783655651,2.2587808116496273,2.0513059757036514,1.9785462563545677
94,1.8613731971842906,1.971596510878027,2.305542454051971,1.5275619495990056,2.2143465318637507,1.710596443294752
95,2.5784485266653254,2.063156419654047,1.9810542994137843,2.0898063972556797,1.8026994636472833,1.8241179874316562
96,2.423011919725828,2.6477711422498085,1.784856849412253,2.2020684038629756,1.7297960253277718,2.6382574748734546
97,2.371505169151283,2.0563230281853047,1.9941677999050604,2.271497260755428,1.8879844102954748,1.9803362498769577
98,2.108716507392311,2.524607801204184,2.3229334510118727,2.4174802794569086,2.3266670524906274,1.8432212655335647
99,1.900906460526584,2.2679364505767934,2.4201729910336196,1.8114722360832345,2.111977962765825,1.877266077923637
100,2.153257781669877,1.8563079354334897,1.9181229234347106,2.267427946680108,1.6290507867002386,1.8035167165630182
101,1.8833877998670414,2.045633686946128,1.8460770069889585,1.9057436310352323,2.045702275022018,2.201146615798818
102,1.5077688442596155,1.2588562771787881,1.70378370904032,1.1795610885244128,1.265042219204982,2.033029716873332
103,1.3700947603416465,1.5142131960880472,1.7279664278265374,1.566177044733684,1.4457551388281176,1.1972453210121852
104,1.0291613588026993,1.74092679455512,1.3051429510483832,1.1963274488129652,1.0692992267837866,1.3484592540820886
105,0.7682168403753397,0.8639379813967542,1.4066125652994326,0.566837714323601,0.8562239095091777,1.111555610740411
106,0.3999719401074481,1.238316833989346,0.397180601508604,1.155031200651547,0.7891919246494832,0.3173605205007338
107,0.8567084812377099,0.3797815413461966,1.0282087985718098,0.4245618187867805,0.23603581604864715,0.8487622702249034
108,-0.09092668677861948,-0.11021534462666926,0.8365574003210469,0.847802051798485,0.8091941392627112,0.6615256584075245
109,-0.20896684216703076,-0.07575208102028441,0.6264858939897844,-0.06182311277076791,0.03051485416084354,0.6584157532682483
110,-0.27662821323801806,0.34956450033534375,0.42834854319227283,0.23538930147440146,-0.2027988324342183,0.5103842998270534
111,-0.018764681400943894,-0.36022453296664925,-0.21230560921970298,-0.23135778038813815,0.3057913829620418,-0.11398967927137316
112,-0.37658957300270757,-0.18742386220462837,0.23261560891919686,-0.09573583528480778,-0.11155251803371491,-0.22834296700707146
113,-0.24533487785838626,-0.01758548370794688,-0.029801825731239462,0.08762408005064581,0.2750493233555985,0.2600787116611438
114,-0.21670271437887723,0.11084818120057416,-0.29349664154856736,-0.17497986734237903,-0.4406926656695781,-0.14374602367248102
115,-0.48930513983704316,0.3230190115258307,0.39436882073545554,-0.17872476398158565,-0.3664701484119546,-0.49895444786702003
116,-0.3893431591079827,0.29630398857764295,-0.22177401674200303,0.10178493707880099,0.22213313867355045,0.2220264501083692
117,-0.295439040226286,0.14386667773733774,-0.10694013248977652,0.364885566846362,0.5614409061928113,-0.2285805242912523
118,0.19285789784218846,0.13360701987794668,-0.042363278719150105,0.621988935856342,0.21279020096970505,0.7295692119954611
119,0.26140907192738294,0.45217033953431673,0.2321039844092335,0.9442490351736519,0.2890891231644105,0.24921002649892796
120,1.1440095192792281,1.0587952544603034,0.2793059647345412,0.4743858731756994,0.34491641242046817,0.26352751227184606
121,0.8672992060664386,0.7500676810732348,0.369917887675997,0.6479362137838409,0.5937373301365734,0.681172978566808
122,1.3502887002616315,1.3050660474263591,1.4073012934837634,1.3545040586797448,1.2196139956510677,1.3802819713114856
123,1.2659958341112856,1.6519509798925374,0.9572601153842503,0.7190150828552389,0.7664414751205585,1.551359470828836
124,1.4093342994640845,1.5573221514315458,1.5500130605251798,0.885639671209938,1.420403274256188,0.8304272191579388
125,1.6155400457595377,1.8335455084919854,1.3693358027753706,1.4245562373530258,1.2290015373553673,1.8040892226431486
126,1.4737709192678528,1.888904242770059,1.0638418425774097,1.0976880158131972,1.8407852867909873,0.9965285231278981
127,1.70867848633139,1.0726000540020015,1.638120151104893,1.4243158967475753,1.2192353920108743,1.5811566336926117
128,1.8417747593344993,1.3900858885379161,1.9544424664775444,1.4226597667942924,1.0330918581286617,1.0122545386234436
129,1.602242518954892,1.5168553924981691,1.220881617816974,1.4071984373087025,1.5899782305349086,1.3268312032505225
130,1.173364360545588,1.5337222882683044,1.7625862127876588,1.752230855388714,1.2510463205200342,1.0967889004716715
131,0.8967342731458445,1.404260644955667,1.5487362747226199,0.7202466677156165,1.5564747823704348,0.7111900995169909
132,0.6690010439714413,0.545554514391166,1.2993594667533355,0.6160862380897896,0.8244042429554215,1.1236275745364672
133,1.2517965761067786,0.4985773070381104,0.3280083061236804,0.8321757773934426,0.5950330780331139,1.1850919118325256
134,0.6173736016966069,0.10994816329674814,0.5985540249992881,1.0374807089236366,0.6669663929853046,0.06312589346080053
135,0.33525574736674113,0.3410298445930964,0.5238170348933524,0.6563156421222062,0.5080545866808116,0.14507450316587656
136,-0.0023060086532442625,-0.24364833741183045,-0.3378163660589698,0.578996896515012,0.3470535223949256,0.04937439291903978
137,-0.21866480170351343,-0.12291821445071727,-0.2664527736451059,-0.47091126634311586,-0.1499194877088469,-0.5802780042842322
138,0.017773778144423713,-0.7640651597693132,-0.8009268908965769,-0.6722064718623105,-0.5692832378633973,-0.1249579931078243
139,-0.278995826473016,-0.29959984951504814,-0.21465877422668223,-0.6215478190468016,-0.13296954920539017,-0.32926298919488284
140,-0.8822665559129786,-1.0784756315607114,-0.4693685665699958,-1.0481946501969597,-0.39945884702766443,-0.4418182576773687
141,-0.38330543900736547,-0.5570808043408217,-0.9687498076180445,-0.5001119716449702,-0.9712995148272724,-0.7593210183687947
142,-1.2805040185407455,-0.7547624293840297,-1.288910598462584,-0.9976505368826818,-0.614844778614159,-0.6393404612814519
143,-1.2177820196095834,-0.5819445281172048,-1.1241857647482498,-0.7929733266900644,-0.7375995344456532,-1.018594289799052
144,-0.6775544008350947,-1.3441922988007178,-0.6005972330777094,-1.1128643308259205,-0.826720441945392,-1.2972563120716574
145,-1.006316791088092,-1.206227181795529,-1.008342544035842,-0.897857712274235,-0.9191518254449503,-1.248170251900143
146,-0.3082846763699606,-1.0062864182905153,-0.9235666401178404,-0.5700517754650984,-0.859430326903706,-0.19359549966964396
147,-0.8416904227279605,-0.9585760105245865,-0.9915975654810603,-0.7173190375326088,-0.4349649002184439,-1.006034305462662
148,-0.5547560507940975,-0.7616072273503736,0.077657192474054,-0.3808998628726421,-0.8654538708925509,-0.8073181834400954
149,0.2541615885261099,-0.34504610688303095,-0.2401595832155009,-0.18979409698404848,0.2610836797346413,-0.6687567166599886
150,0.4010949967486027,0.2968185928366851,-0.286474615315253,-0.35491592869068966,-0.42812843957850755,0.3610577304880844
151,-0.2523816116673694,-0.029814285107420124,-0.10416510211057917,-0.3053168612138981,0.023219016936151138,0.32731452852154375
152,0.614563682595225,0.652682203113514,-0.07121094160052605,0.7738210344287477,0.8385330352564029,-0.016620470865467196
153,0.8907994898982704,0.4271261939926685,0.8397422975244826,0.9465023889091815,0.7609986331052147,0.5801488496938928
154,0.6360972034666429,0.1643569351704669,0.7427634395008473,0.9916127895487072,0.23917710627819178,0.6601481268823578
155,1.1572113796188495,1.001910961583588,0.6530803520629186,0.6898763752699949,0.5993213467890027,1.0849446356803576
156,0.4740951070909041,0.9373552482100235,0.9842827789424352,1.3030175272991151,0.9070002580105387,0.5426998461885307
157,0.6786595111641778,1.1948099116381206,0.9099841928179497,0.7881810325252391,0.7579916940608524,0.5813290001044897
158,0.8328883325377888,0.3700768741628979,0.6162775787571227,1.2756786609603705,0.3738147321761094,0.426544679627071
159,0.9905685319733941,0.32264361180203627,0.4556248858777253,0.839207993244287,0.3420268448868776,0.7286895010412251
160,0.4858652744592258,0.7711273713606668,1.0508656485666465,0.7229387410862331,0.36887317078485815,0.32743106538724587
161,0.3901781177544209,0.30467759200613975,0.11291152723433262,0.5584838481942053,0.9499364722706789,0.8846858674344483
162,-0.023608960127897927,0.002732682448544743,0.06941989129022708,0.6978881254485371,0.06574541560594871,0.3604666599901053
163,0.1567194984455103,0.40606404142830727,0.03749866059280221,-0.3351749771928138,0.3126213476610242,-0.17780323874709297
164,0.06316106207284489,-0.12052019982358397,-0.10181397096664235,0.11778994112597596,-0.4328137652483586,0.2507004454038265
165,-0.28563596259191004,-0.7480195868692489,0.1254040347659191,-0.7847947620148119,0.014735962436652428,-0.6778090244524434
166,-0.44335413495858134,-0.11616202504334416,-0.6751385564500644,-0.708667500069655,-0.3363443009240765,-1.0016972019858912
167,-0.3416958754128727,-0.45876464723904753,-0.8715263391552069,-1.0112271529801637,-0.5596695907871291,-0.6859404923874529
168,-1.328703841126182,-1.3478989660587883,-0.4462445440789278,-1.0629941759895147,-0.7996947436214381,-1.1029906352562056
169,-1.0693139949701504,-1.221360100130073,-0.765844664485635,-0.60591495218058,-1.4510805925394192,-1.1228255838336967
170,-1.0432111172902123,-1.3727544326998875,-0.9421770235451098,-1.6325051501355672,-1.671668763922587,-1.594338152506753
171,-1.4911512731832288,-0.8495837763014106,-1.4934509433480971,-1.7245841240907474,-1.363544426720357,-0.9798256223463558
172,-1.0086987584429,-1.5813892123001776,-1.4479477550899424,-0.8997824426259133,-1.5679913757310158,-1.6504602984940124
173,-1.1649210034967385,-1.3073732667466418,-1.2864163524461478,-0.9694302409425503,-1.7591088300122175,-1.5639232879912157
174,-1.7912407814458087,-1.3824759092115608,-1.8495038023125818,-1.2521086078887091,-1.1780985283932972,-1.733526934031603
175,-0.9226324612517767,-0.9728391975933703,-1.1277708250611114,-0.7939667820316265,-1.0859353175145157,-0.8078938152739026
176,-1.0502769118483517,-1.1476782693997332,-1.500191470353398,-1.277143690662475,-0.8838222358332196,-1.1033836725688908
177,-0.6040728372081919,-1.3683587448863062,-1.4460067647349648,-0.9462928688909324,-1.4237934877736471,-1.3069618921633097
178,-0.8189462927240337,-1.2247120558446376,-0.4718683418088012,-0.9483323240561993,-0.6379748975506473,-1.009743498736937
179,-1.0384021422130458,-0.28473532693003734,-0.605071037647517,-0.2164393441706023,-1.0078842420462673,-0.4160389827211667
180,-0.7879009151716179,0.023426058901656832,-0.13211586765437278,-0.5565696470899649,-0.4846683155389431,-0.8585638670677326
181,-0.2113520686888457,0.19503623905220757,-0.4835411959063636,-0.5968044862052335,-0.4813869617827492,0.21256460695695034
182,-0.4555632317378755,0.18388439145770652,-0.5607936848692618,-0.5182549520468991,-0.04522058538487217,0.41967899776301787
183,0.3919325285413202,0.4234034466016855,-0.35696027130693275,-0.26553809984324395,0.23647016891352124,0.4755817900209931
184,0.0292030389768132,-0.0719647340583689,-0.1049757993301228,0.6463161517439281,0.15436953551905697,-0.20773620169901608
185,0.8163829299353942,0.13395323391420366,0.061629136243429694,0.33815323342462156,-0.024722910407274146,0.6190476753416343
186,0.4137988571697264,0.5900119366444064,0.34741572163090995,0.811682906902922,0.6391577116545226,0.46392460149557424
187,0.25535893134144017,0.4697729462771699,0.2839324128424854,0.8896224729421774,0.9006191297788927,0.07370829676132662
188,0.8757523827171462,0.7129681224510718,0.37419101043850966,0.865006288266282,0.6946072426308764,0.48145031107420233
189,0.5318093214453874,0.8836596082513657,0.4971195563713219,0.004868153923595631,0.7382498718460778,0.4180578527796701
190,-0.11122673549396023,0.7525828649912223,0.60360283521824,0.263760368039888,0.3911577399641112,0.5158289049688728
191,-0.2536688482345191,0.13792417848494354,0.11952923133392879,0.044882709551725686,0.07382454321937781,-0.15877098704217874
192,-0.010546193960744632,0.05632922600651591,0.057547900021665654,0.39405538390258277,-0.12984464519043304,0.4340757343289583
193,-0.23482467174192534,-0.452347552482919,-0.40812130403587854,-0.5514535583917004,0.355400804957537,-0.05382915657296583
194,-0.6372278784402526,-0.1354291159586979,-0.05885069553243272,-0.08896701126657347,-0.4018050726809562,-0.28961094060240955
195,-0.09435461260042222,-0.9699869208454542,-0.9019466867312824,-0.34015362145400196,-0.42350127836355433,-0.04472397671428385
196,-0.7825363660341776,-0.6929671826032273,-0.3497299544917565,-0.9600262788637003,-1.026920802765864,-0.8151721370384689
197,-0.8039875075350106,-1.0296569827274689,-0.3978046933781314,-1.3149971496160973,-0.9393090364327558,-1.0018101461245572
198,-1.315824200464923,-1.2303953352963122,-0.755213540540818,-1.1416296090491045,-0.7428771259521325,-0.7719675436970492
199,-1.4450431993844166,-0.974814244091471,-1.289620500631655,-1.4930846640594058,-1.3649599598372817,-1.198408565257572
200,-1.3899305459351585,-0.9309661083321569,-0.8739557537830605,-1.6395901548434453,-1.6232509121030814,-1.142193879687492
201,-1.8038010316864792,-1.8756308886469513,-1.0377354688383735,-1.8684882039231447,-1.5886212008757221,-1.815578467793825
202,-1.6830995490116776,-1.8135120915033456,-1.242127395470194,-1.6182352618818119,-1.0031197654324455,-1.5616586597834083
203,-0.9869460221635875,-1.0593439873642418,-1.8003636196160517,-1.1268753124385293,-1.3839727591772746,-1.6377748896137014
204,-1.0470208617504357,-1.4099172567650191,-1.2450240361598794,-0.9791302401510112,-1.8802398665668154,-1.26765504563372
205,-1.0577313510925817,-1.4585896728230745,-1.432842796492126,-0.822220538010848,-1.6393908987626653,-1.616397362622245
206,-1.0723830143867499,-1.3076128639915485,-1.163405377951161,-1.2254536642821205,-1.38042846523728,-1.1979449842840042
207,-0.9190395701572437,-1.234578958887768,-0.7178123465767894,-1.0232839119186092,-1.1086721931737635,-0.6969641042913896
208,-0.5445093203787702,-0.5241169464081307,-0.6883418444816105,-1.2246755456544718,-1.0368954736342482,-0.3310020120471163
209,-0.13702125477492122,-0.7170347857446406,-1.050553587747641,-0.4015564627173269,-0.13655272938488416,-1.0538597914915258
210,-0.5477731178493792,-0.2718029761238093,-0.854397775074974,-0.44268435115260485,-0.7623405540777288,0.07207662049526498
211,-0.6303899031873585,-0.3142179077227696,-0.4408122262409059,-0.014744579096983235,0.16831960589791628,-0.09598291932127667
212,-0.13486353895764053,-0.336725350282208,-0.15896359962004497,0.2970693024721703,-0.2287748128472588,-0.2806263793486035
213,0.30993581484597077,-0.20677124074221054,-0.11571814237348765,-0.014257147634979206,0.03556129943013275,0.7173652153815648
214,0.3267245140702757,0.2855647882332686,-0.05894841214970392,0.733597346250817,0.49074807674540477,0.690947540025623
215,0.6860082083958156,0.24876763648766698,0.2747018722660679,0.1370505622216196,0.5073703358433244,0.1592986730055681
216,0.715729810090442,0.22030521074221665,0.9186184194703534,0.8115434911377761,1.04846734509839,0.1538449844657379
217,0.8093129812501187,0.3948723678067617,0.531283134952244,0.5278463505180683,1.0649070468047597,0.578572017127957
218,0.3511529325322117,0.7050314558736065,1.0879936684854652,1.0271134641780448,1.031847489204941,0.44528242447147615
219,0.605232020195178,0.707019117415455,0.4763537582567581,1.0786488394578206,0.6440526552159139,0.6194233040684418
220,0.6512444202491356,0.6990969556523876,0.35279981143206995,0.29738979181722447,0.29434679239227746,0.7003837326942327
221,0.7427452171042176,0.6353197499360046,0.4653602874869426,0.37740675525909917,0.8650845185019808,0.9315500108249674
222,0.3826812410857263,0.7823574304074469,0.7660385278401173,0.04950483304272024,0.612872257880541,0.7249533966632451
223,0.1331882209014041,0.05983714335858542,0.4851795457217544,0.19592203445352313,0.3253107917069992,0.4340176526761909
224,-0.44150774774545454,-0.4193587093264908,0.1735770584340789,0.061007307484380546,-0.3772710017314266,-0.003979509317115437
225,-0.31451383020019863,-0.016055759359283495,0.03698418230021805,-0.10856619788620059,-0.10565990827904215,-0.17324869849090607
226,-0.6326775252497344,0.12310788229637626,-0.16080197562262877,-0.335113196434519,-0.6920093576207558,-0.6227752571714505
227,-0.606298220048939,-0.31499294019788615,-0.9905222219020932,-1.0401788439484996,-0.480656000379705,-0.11236224822211416
228,-0.9211608590207728,-0.9023192864496059,-0.6066200813821978,-1.0621862550923593,-0.33028580719708867,-1.0223059901709504
229,-0.45319495516555075,-1.1316271929919086,-0.6105348546660417,-0.46217752681268454,-0.7549024813216302,-1.0355582136395802
230,-1.1015713362581947,-1.0480341432401603,-0.8329275619364767,-0.6832756415955246,-0.9291006144505746,-0.5041510329658262
231,-0.7331682050890093,-0.5466309426757849,-1.4203586716023424,-0.5262568006834237,-1.1031813243249082,-1.0484009705433261
232,-1.3753242625800937,-0.880902229237532,-1.2007506529057832,-1.3085946306415126,-0.7888682939213566,-1.5121323429752433
233,-1.2164483537033357,-0.9646318358315232,-1.0247861310150381,-1.1417375946678998,-1.3125812255548133,-1.478705807955844
234,-0.8428010005123682,-1.047355106569539,-0.4523865519545889,-0.9090752175491887,-1.2390995393939361,-1.368421426663733
235,-0.943589496009979,-0.6794871958815798,-0.4945496891266882,-1.014117926750191,-0.3797343406438888,-0.34179985015779435
236,-0.3356109147506683,-0.21608834438441282,-1.1935516380787918,-0.8226127160875365,-0.6650005269771696,-1.0289363481998244
237,-0.2567118612939272,-0.34341179643374575,-0.9166788384992215,-0.7535115400330954,-0.8895697170653722,-0.15390089399550855
238,-0.7695807797608584,0.07171371857556674,0.08986195303216138,0.17811218665576845,-0.018274786530700915,0.15375116629547303
239,-0.010703102537192977,0.07009740124013586,0.16589825584505746,-0.5822225787335672,0.3292950474092622,-0.5616527086295209
240,0.5508453673482006,-0.03085471757700614,0.6380840644263437,0.41396105254569165,0.1775575159242096,0.4552405119210842
241,0.2849917993498221,-0.12366814988390507,0.15698849093310718,0.26924529456668356,0.028673627191577178,0.2995005105167423
242,0.5221340621104171,0.27173126391936125,0.2667085290096712,0.2598716566743469,0.8994100758350319,0.2036269077721709
243,0.8696659671358351,0.6389774720977666,0.8536347200251224,0.7845330600692859,0.7843821563155184,1.2510644131084163
244,1.0557146754171667,0.9436222392509661,0.5851270533654589,0.8293022357674409,0.9599728623163892,0.7026098907083134
